from_id,monograph_url,title,section_count,trust_level
ingredient:l_cystine,https://trungtamthuoc.com/hoat-chat/l-cystine,L-Cystine,16,secondary_duocthu_reference
ingredient:sulbactam,https://trungtamthuoc.com/hoat-chat/sulbactam,Sulbactam,14,secondary_duocthu_reference
ingredient:vigabatrin,https://trungtamthuoc.com/hoat-chat/vigabatrin,Vigabatrin,13,secondary_duocthu_reference
ingredient:crystallized_trypsin,https://trungtamthuoc.com/hoat-chat/crystallized-trypsin,Crystallized Trypsin,16,secondary_duocthu_reference
ingredient:resorcinol,https://trungtamthuoc.com/hoat-chat/resorcinol,Resorcinol,12,secondary_duocthu_reference
ingredient:phloroglucinol,https://trungtamthuoc.com/hoat-chat/phloroglucinol,Phloroglucinol,16,secondary_duocthu_reference
ingredient:crom_chromium,https://trungtamthuoc.com/hoat-chat/crom,Crom (Chromium),15,secondary_duocthu_reference
ingredient:natri_iodid,https://trungtamthuoc.com/hoat-chat/natri-iodid,Natri Iodid,17,secondary_duocthu_reference
ingredient:kali_iodid_potassium_iodid,https://trungtamthuoc.com/hoat-chat/kali-iodid,Kali Iodid/ Potassium Iodid,23,secondary_duocthu_reference
ingredient:xylometazolin_hydroclorid,https://trungtamthuoc.com/hoat-chat/xylometazoline,Xylometazolin hydroclorid,21,secondary_duocthu_reference
ingredient:polymyxin_b,https://trungtamthuoc.com/hoat-chat/polymyxin-b,Polymyxin B,32,secondary_duocthu_reference
ingredient:l_alanine,https://trungtamthuoc.com/hoat-chat/l-alanine,L-Alanine,15,secondary_duocthu_reference
ingredient:l_arginine,https://trungtamthuoc.com/hoat-chat/l-arginine,L-Arginine,13,secondary_duocthu_reference
ingredient:lipid,https://trungtamthuoc.com/hoat-chat/lipid,Lipid,27,secondary_duocthu_reference
ingredient:amino_acid_axit_amin,https://trungtamthuoc.com/hoat-chat/amino-acid,Amino Acid ( Axit Amin),20,secondary_duocthu_reference
ingredient:epinastine,https://trungtamthuoc.com/hoat-chat/epinastine,Epinastine,13,secondary_duocthu_reference
ingredient:clenbuterol,https://trungtamthuoc.com/hoat-chat/clenbuterol,Clenbuterol,12,secondary_duocthu_reference
ingredient:l_glutamine,https://trungtamthuoc.com/hoat-chat/l-glutamine,L-Glutamine,25,secondary_duocthu_reference
ingredient:papain,https://trungtamthuoc.com/hoat-chat/papain,Papain,17,secondary_duocthu_reference
ingredient:cafein_1_3_7_trimethylxanthin,https://trungtamthuoc.com/hoat-chat/cafein,"Cafein (1,3,7-Trimethylxanthin)",29,secondary_duocthu_reference
ingredient:diiodohydroxyquinoline,https://trungtamthuoc.com/hoat-chat/diiodohydroxyquinoline,Diiodohydroxyquinoline,17,secondary_duocthu_reference
ingredient:cetyl_alcohol,https://trungtamthuoc.com/hoat-chat/cetyl-alcohol,Cetyl Alcohol,16,secondary_duocthu_reference
ingredient:nuoc,https://trungtamthuoc.com/hoat-chat/nuoc,Nước,18,secondary_duocthu_reference
ingredient:ceftriaxon,https://trungtamthuoc.com/hoat-chat/ceftriaxon,Ceftriaxon,31,secondary_duocthu_reference
ingredient:amylase_amylase_fungal_diastase,https://trungtamthuoc.com/hoat-chat/amylase,Amylase (α-Amylase/ Fungal Diastase),18,secondary_duocthu_reference
ingredient:imipenem_va_cilastatin,https://trungtamthuoc.com/hoat-chat/imipenem,Imipenem và Cilastatin,37,secondary_duocthu_reference
ingredient:cilastatin,https://trungtamthuoc.com/hoat-chat/cilastatin,Cilastatin,16,secondary_duocthu_reference
ingredient:saponin,https://trungtamthuoc.com/hoat-chat/saponin,Saponin,19,secondary_duocthu_reference
ingredient:acid_lactic,https://trungtamthuoc.com/hoat-chat/acid-lactic,Acid Lactic,16,secondary_duocthu_reference
ingredient:formoterol,https://trungtamthuoc.com/hoat-chat/formoterol,Formoterol,24,secondary_duocthu_reference
ingredient:acitretin,https://trungtamthuoc.com/hoat-chat/acitretin,Acitretin,24,secondary_duocthu_reference
ingredient:colostrums_sua_non,https://trungtamthuoc.com/hoat-chat/colostrums,Colostrums (Sữa Non),13,secondary_duocthu_reference
ingredient:esdepallethrin,https://trungtamthuoc.com/hoat-chat/esdepallethrin,Esdepallethrin,16,secondary_duocthu_reference
ingredient:phenylephrin_hydroclorid,https://trungtamthuoc.com/hoat-chat/phenylephrine,Phenylephrin hydroclorid,29,secondary_duocthu_reference
ingredient:carbidopa,https://trungtamthuoc.com/hoat-chat/carbidopa,Carbidopa,17,secondary_duocthu_reference
ingredient:levodopa,https://trungtamthuoc.com/hoat-chat/levodopa,Levodopa,17,secondary_duocthu_reference
ingredient:hesperidin,https://trungtamthuoc.com/hoat-chat/hesperidin,Hesperidin,13,secondary_duocthu_reference
ingredient:ceftibuten,https://trungtamthuoc.com/hoat-chat/ceftibuten,Ceftibuten,31,secondary_duocthu_reference
ingredient:limonene_d_limonene,https://trungtamthuoc.com/hoat-chat/limonene,Limonene (d-limonene),11,secondary_duocthu_reference
ingredient:flavonoid_bioflavonoid,https://trungtamthuoc.com/hoat-chat/flavonoid,Flavonoid (Bioflavonoid),22,secondary_duocthu_reference
ingredient:ceramide,https://trungtamthuoc.com/hoat-chat/ceramide-136-phytosphingosine,Ceramide,15,secondary_duocthu_reference
ingredient:elastin,https://trungtamthuoc.com/hoat-chat/elastin,Elastin,7,secondary_duocthu_reference
ingredient:methyl_sulfonyl_methane,https://trungtamthuoc.com/hoat-chat/methyl-sulfonyl-methane,Methyl Sulfonyl Methane,21,secondary_duocthu_reference
ingredient:sildenafil,https://trungtamthuoc.com/hoat-chat/sildenafil,Sildenafil,23,secondary_duocthu_reference
ingredient:ong,https://trungtamthuoc.com/hoat-chat/dong,Đồng,16,secondary_duocthu_reference
ingredient:mangan,https://trungtamthuoc.com/hoat-chat/mangan,Mangan,21,secondary_duocthu_reference
ingredient:azelastine,https://trungtamthuoc.com/hoat-chat/azelastin,Azelastine,22,secondary_duocthu_reference
ingredient:lactoserum_atomisat,https://trungtamthuoc.com/hoat-chat/lactoserum-atomisat,Lactoserum Atomisat,17,secondary_duocthu_reference
ingredient:camphor,https://trungtamthuoc.com/hoat-chat/camphor,Camphor,18,secondary_duocthu_reference
ingredient:allantoin,https://trungtamthuoc.com/hoat-chat/allantoin,Allantoin,15,secondary_duocthu_reference
ingredient:l_carnitine_levocarnitine_tartrate,https://trungtamthuoc.com/hoat-chat/l-carnitine,L-Carnitine (Levocarnitine tartrate),19,secondary_duocthu_reference
ingredient:magnesium_gluconate,https://trungtamthuoc.com/hoat-chat/magnesium-gluconate,Magnesium Gluconate,17,secondary_duocthu_reference
ingredient:amylmetacresol,https://trungtamthuoc.com/hoat-chat/amylmetacresol,Amylmetacresol,20,secondary_duocthu_reference
ingredient:clonixin_lysinate,https://trungtamthuoc.com/hoat-chat/clonixin-lysinate,Clonixin Lysinate,19,secondary_duocthu_reference
ingredient:piperin,https://trungtamthuoc.com/hoat-chat/piperin,Piperin,24,secondary_duocthu_reference
ingredient:lactose_lactose_monohydrate_lactosum,https://trungtamthuoc.com/hoat-chat/lactose,"Lactose (Lactose monohydrate, Lactosum)",22,secondary_duocthu_reference
ingredient:bacitracin,https://trungtamthuoc.com/hoat-chat/bacitracin,Bacitracin,21,secondary_duocthu_reference
ingredient:peroxidase_enzyme_peroxidase,https://trungtamthuoc.com/hoat-chat/peroxidase,Peroxidase (Enzyme peroxidase),9,secondary_duocthu_reference
ingredient:beta_carotene,https://trungtamthuoc.com/hoat-chat/beta-carotene,Beta-carotene,17,secondary_duocthu_reference
ingredient:vamiculite,https://trungtamthuoc.com/hoat-chat/vamiculite,Vamiculite,8,secondary_duocthu_reference
ingredient:acid_benzoic,https://trungtamthuoc.com/hoat-chat/acid-benzoic,Acid Benzoic,16,secondary_duocthu_reference
ingredient:iod,https://trungtamthuoc.com/hoat-chat/iod,Iod,18,secondary_duocthu_reference
ingredient:cyproterone_acetate,https://trungtamthuoc.com/hoat-chat/cyproterone,Cyproterone Acetate,18,secondary_duocthu_reference
ingredient:nhom_chlorohydrate_aluminium_chlorohydrate,https://trungtamthuoc.com/hoat-chat/aluminum-chlorohydrate,Nhôm Chlorohydrate (Aluminium Chlorohydrate),15,secondary_duocthu_reference
ingredient:dipyridamol,https://trungtamthuoc.com/hoat-chat/dipyridamole,Dipyridamol,29,secondary_duocthu_reference
ingredient:mucopolysaccharide_polysulfate,https://trungtamthuoc.com/hoat-chat/mucopolysaccharide-polysulfate,Mucopolysaccharide Polysulfate,15,secondary_duocthu_reference
ingredient:minocycline,https://trungtamthuoc.com/hoat-chat/minocycline,Minocycline,24,secondary_duocthu_reference
ingredient:axit_eicosapentaenoic_epa,https://trungtamthuoc.com/hoat-chat/epa,Axit Eicosapentaenoic (EPA),16,secondary_duocthu_reference
ingredient:dha_acid_docosahexaenoic,https://trungtamthuoc.com/hoat-chat/dha,DHA (Acid Docosahexaenoic),16,secondary_duocthu_reference
ingredient:magie,https://trungtamthuoc.com/hoat-chat/magie,Magie,31,secondary_duocthu_reference
ingredient:luu_huynh,https://trungtamthuoc.com/hoat-chat/luu-huynh,Lưu Huỳnh,18,secondary_duocthu_reference
ingredient:piperacillin,https://trungtamthuoc.com/hoat-chat/piperacillin,Piperacillin,24,secondary_duocthu_reference
ingredient:tazobactam,https://trungtamthuoc.com/hoat-chat/tazobactam,Tazobactam,13,secondary_duocthu_reference
ingredient:acetyl_l_carnithine,https://trungtamthuoc.com/hoat-chat/acetyl-l-carnithine,Acetyl L- Carnithine,16,secondary_duocthu_reference
ingredient:acrivastin,https://trungtamthuoc.com/hoat-chat/acrivastin,Acrivastin,14,secondary_duocthu_reference
ingredient:fructose,https://trungtamthuoc.com/hoat-chat/fructose,Fructose,19,secondary_duocthu_reference
ingredient:biodiastase,https://trungtamthuoc.com/hoat-chat/biodiastase,Biodiastase,16,secondary_duocthu_reference
ingredient:calci_canxi,https://trungtamthuoc.com/hoat-chat/canxi,Calci (Canxi),22,secondary_duocthu_reference
ingredient:cloramphenicol,https://trungtamthuoc.com/hoat-chat/cloramphenicol,Cloramphenicol,27,secondary_duocthu_reference
ingredient:tetrahydrozoline_tetryzolin,https://trungtamthuoc.com/hoat-chat/tetrahydrozoline,Tetrahydrozoline (Tetryzolin),15,secondary_duocthu_reference
ingredient:dipotassium_glycyrrhizinate,https://trungtamthuoc.com/hoat-chat/dipotassium-glycyrrhizinate,Dipotassium Glycyrrhizinate,12,secondary_duocthu_reference
ingredient:brinzolamid,https://trungtamthuoc.com/hoat-chat/brinzolamid,Brinzolamid,15,secondary_duocthu_reference
ingredient:natri,https://trungtamthuoc.com/hoat-chat/natri,Natri,15,secondary_duocthu_reference
ingredient:chlorobutanol,https://trungtamthuoc.com/hoat-chat/chlorobutanol,Chlorobutanol,19,secondary_duocthu_reference
ingredient:cetylpyridinium,https://trungtamthuoc.com/hoat-chat/cetylpyridinium,Cetylpyridinium,14,secondary_duocthu_reference
ingredient:ong_sulfat,https://trungtamthuoc.com/hoat-chat/dong-sulfat,Đồng Sulfat,16,secondary_duocthu_reference
ingredient:lactoferrin,https://trungtamthuoc.com/hoat-chat/lactoferrin,Lactoferrin,22,secondary_duocthu_reference
ingredient:antazoline,https://trungtamthuoc.com/hoat-chat/antazoline,Antazoline,13,secondary_duocthu_reference
ingredient:adenine,https://trungtamthuoc.com/hoat-chat/adenine,Adenine,19,secondary_duocthu_reference
ingredient:mosapride,https://trungtamthuoc.com/hoat-chat/mosapride,Mosapride,13,secondary_duocthu_reference
ingredient:vildagliptin,https://trungtamthuoc.com/hoat-chat/vildagliptin,Vildagliptin,13,secondary_duocthu_reference
ingredient:aluminium_fluoride_nhom_fluoride,https://trungtamthuoc.com/hoat-chat/aluminium-fluoride,Aluminium Fluoride (Nhôm Fluoride),18,secondary_duocthu_reference
ingredient:l_methionin,https://trungtamthuoc.com/hoat-chat/l-methionin,L-Methionin,20,secondary_duocthu_reference
ingredient:pioglitazone,https://trungtamthuoc.com/hoat-chat/pioglitazone,Pioglitazone,13,secondary_duocthu_reference
ingredient:morphin,https://trungtamthuoc.com/hoat-chat/morphin,Morphin,34,secondary_duocthu_reference
ingredient:calci_gluconat,https://trungtamthuoc.com/hoat-chat/calci-gluconat,Calci gluconat,29,secondary_duocthu_reference
ingredient:orotic_acid,https://trungtamthuoc.com/hoat-chat/orotic-acid,Orotic Acid,10,secondary_duocthu_reference
ingredient:trypsin,https://trungtamthuoc.com/hoat-chat/trypsin,Trypsin,18,secondary_duocthu_reference
ingredient:immune_gamma,https://trungtamthuoc.com/hoat-chat/immune-gamma,Immune Gamma,17,secondary_duocthu_reference
ingredient:vinorelbine,https://trungtamthuoc.com/hoat-chat/vinorelbine-ditartrate,Vinorelbine,26,secondary_duocthu_reference
ingredient:ezetimibe,https://trungtamthuoc.com/hoat-chat/ezetimibe,Ezetimibe,22,secondary_duocthu_reference
ingredient:sodium_fluoride,https://trungtamthuoc.com/hoat-chat/sodium-fluorid,Sodium Fluoride,17,secondary_duocthu_reference
ingredient:triclosan,https://trungtamthuoc.com/hoat-chat/triclosan,Triclosan,16,secondary_duocthu_reference
ingredient:pca,https://trungtamthuoc.com/hoat-chat/pca,PCA,9,secondary_duocthu_reference
ingredient:5_avocuta,https://trungtamthuoc.com/hoat-chat/5-avocuta,5-α-Avocuta,20,secondary_duocthu_reference
ingredient:gamma_aminobutyric_acid_gaba,https://trungtamthuoc.com/hoat-chat/gama-aminobutyric-acid,Gamma-Aminobutyric Acid (GABA),10,secondary_duocthu_reference
ingredient:magnesium_oxide,https://trungtamthuoc.com/hoat-chat/magnesium-oxide,Magnesium Oxide,16,secondary_duocthu_reference
ingredient:arbutin,https://trungtamthuoc.com/hoat-chat/arbutin,Arbutin,13,secondary_duocthu_reference
ingredient:boron,https://trungtamthuoc.com/hoat-chat/boron,Boron,16,secondary_duocthu_reference
ingredient:protein,https://trungtamthuoc.com/hoat-chat/protein,Protein,10,secondary_duocthu_reference
ingredient:orchic_substance,https://trungtamthuoc.com/hoat-chat/orchic-substance,Orchic Substance,17,secondary_duocthu_reference
ingredient:lecithin,https://trungtamthuoc.com/hoat-chat/lecithin,Lecithin,13,secondary_duocthu_reference
ingredient:rosuvastatin,https://trungtamthuoc.com/hoat-chat/rosuvastatin,Rosuvastatin,31,secondary_duocthu_reference
ingredient:captopril,https://trungtamthuoc.com/hoat-chat/captopril,Captopril,32,secondary_duocthu_reference
ingredient:mononatri_phosphat_monobasic,https://trungtamthuoc.com/hoat-chat/mononatri-phosphat,Mononatri Phosphat (Monobasic),17,secondary_duocthu_reference
ingredient:vitamin_k2,https://trungtamthuoc.com/hoat-chat/vitamin-k2,Vitamin K2,14,secondary_duocthu_reference
ingredient:bifidobacterium,https://trungtamthuoc.com/hoat-chat/bifidobacterium,Bifidobacterium,16,secondary_duocthu_reference
ingredient:enterococcus,https://trungtamthuoc.com/hoat-chat/enterococcus,Enterococcus,18,secondary_duocthu_reference
ingredient:staphylococcus_aureus,https://trungtamthuoc.com/hoat-chat/s-aureus,Staphylococcus aureus,19,secondary_duocthu_reference
ingredient:klebsiella_pneumoniae,https://trungtamthuoc.com/hoat-chat/klebsiella-pneumoniae,Klebsiella Pneumoniae,21,secondary_duocthu_reference
ingredient:klebsiella_ozaenae,https://trungtamthuoc.com/hoat-chat/klebsiella-ozaenae,Klebsiella Ozaenae,19,secondary_duocthu_reference
ingredient:haemophilus_influenzae,https://trungtamthuoc.com/hoat-chat/haemophilus-influenzae,Haemophilus Influenzae,16,secondary_duocthu_reference
ingredient:diplococcus_pneumoniae,https://trungtamthuoc.com/hoat-chat/diplococcus-pneumoniae,Diplococcus Pneumoniae,18,secondary_duocthu_reference
ingredient:streptococcus_pyogenes,https://trungtamthuoc.com/hoat-chat/s-pyogenes,Streptococcus pyogenes,17,secondary_duocthu_reference
ingredient:s_viridans,https://trungtamthuoc.com/hoat-chat/s-viridans,S. viridans,19,secondary_duocthu_reference
ingredient:moraxella_catarrhalis_neisseria_catarrhalis,https://trungtamthuoc.com/hoat-chat/neisseria-catarrhalis,Moraxella Catarrhalis (Neisseria Catarrhalis),18,secondary_duocthu_reference
ingredient:calcium_carbonate,https://trungtamthuoc.com/hoat-chat/calcium-carbonate,Calcium Carbonate,15,secondary_duocthu_reference
ingredient:quetiapine,https://trungtamthuoc.com/hoat-chat/quetiapine,Quetiapine,14,secondary_duocthu_reference
ingredient:l_tryptophan,https://trungtamthuoc.com/hoat-chat/l-tryptophan,L-Tryptophan,21,secondary_duocthu_reference
ingredient:l_valin,https://trungtamthuoc.com/hoat-chat/l-valin,L-Valin,18,secondary_duocthu_reference
ingredient:l_phenylalanine,https://trungtamthuoc.com/hoat-chat/l-phenylalanine,L-Phenylalanine,18,secondary_duocthu_reference
ingredient:l_prolin,https://trungtamthuoc.com/hoat-chat/l-prolin,L-Prolin,14,secondary_duocthu_reference
ingredient:l_serin,https://trungtamthuoc.com/hoat-chat/l-serin,L-Serin,17,secondary_duocthu_reference
ingredient:l_isoleucine,https://trungtamthuoc.com/hoat-chat/l-isoleucin,L-Isoleucine,19,secondary_duocthu_reference
ingredient:citric_acid,https://trungtamthuoc.com/hoat-chat/citric-acid,Citric Acid,10,secondary_duocthu_reference
ingredient:perfume,https://trungtamthuoc.com/hoat-chat/perfume,Perfume,18,secondary_duocthu_reference
ingredient:pepsin,https://trungtamthuoc.com/hoat-chat/pepsin,Pepsin,14,secondary_duocthu_reference
ingredient:linolenic_acid_ala,https://trungtamthuoc.com/hoat-chat/linolenic-acid,α-Linolenic acid (ALA),11,secondary_duocthu_reference
ingredient:uridine,https://trungtamthuoc.com/hoat-chat/uridine,Uridine,9,secondary_duocthu_reference
ingredient:carotenoid,https://trungtamthuoc.com/hoat-chat/carotenoid,Carotenoid,24,secondary_duocthu_reference
ingredient:aquamin,https://trungtamthuoc.com/hoat-chat/aquamin-f,Aquamin,21,secondary_duocthu_reference
ingredient:immunepath_ip,https://trungtamthuoc.com/hoat-chat/immunepath,ImmunePath-IP,6,secondary_duocthu_reference
ingredient:zeaxanthin,https://trungtamthuoc.com/hoat-chat/zeaxanthin,Zeaxanthin,15,secondary_duocthu_reference
ingredient:pancreatin,https://trungtamthuoc.com/hoat-chat/pancreatin,Pancreatin,12,secondary_duocthu_reference
ingredient:deoxycholic_acid,https://trungtamthuoc.com/hoat-chat/deoxycholic-acid,Deoxycholic Acid,18,secondary_duocthu_reference
ingredient:calci_lactat_calcium_lactate,https://trungtamthuoc.com/hoat-chat/calci-lactat,Calci Lactat (Calcium Lactate),20,secondary_duocthu_reference
ingredient:drospirenone,https://trungtamthuoc.com/hoat-chat/drospirenone,Drospirenone,13,secondary_duocthu_reference
ingredient:theanine,https://trungtamthuoc.com/hoat-chat/theanine,Theanine,19,secondary_duocthu_reference
ingredient:policosanol_gdl_5,https://trungtamthuoc.com/hoat-chat/policosanol,Policosanol (GDL-5),19,secondary_duocthu_reference
ingredient:vitamin_d2,https://trungtamthuoc.com/hoat-chat/vitamin-d2,Vitamin D2,18,secondary_duocthu_reference
ingredient:lycopene,https://trungtamthuoc.com/hoat-chat/lycopene,Lycopene,19,secondary_duocthu_reference
ingredient:peptan,https://trungtamthuoc.com/hoat-chat/peptan,Peptan,15,secondary_duocthu_reference
ingredient:glycin_acid_aminoacetic,https://trungtamthuoc.com/hoat-chat/glycin,Glycin (Acid Aminoacetic),17,secondary_duocthu_reference
